machine_id,time_stamp,failure_domain_1,failure_domain_2,cpu_num,mem_size,status
m_1923,573265,52,12.0,96,100,USING
m_1924,507399,184,6.0,96,100,USING
m_1924,510549,184,6.0,96,100,USING
m_1924,541983,184,6.0,96,100,USING
m_1924,549528,184,6.0,96,100,USING
m_1924,573311,184,6.0,96,100,USING
m_1924,574908,184,6.0,96,100,USING
m_1925,595915,23,12.0,96,100,USING
m_1927,213874,226,20.0,96,100,USING
m_1927,221510,226,20.0,96,100,USING
m_1928,574171,57,19.0,96,100,USING
m_1929,242280,40,8.0,96,100,USING
m_1929,323444,40,8.0,96,100,USING
m_1929,539908,40,8.0,96,100,USING
m_1929,549578,40,8.0,96,100,USING
m_1930,233539,80,7.0,96,100,USING
m_1930,236290,80,7.0,96,100,USING
m_1931,129475,49,11.0,96,100,USING
m_1931,324305,49,11.0,96,100,USING
m_1932,538286,91,18.0,96,100,USING
m_1932,547448,91,18.0,96,100,USING
m_1935,126136,69,17.0,96,100,USING
m_1935,134409,69,17.0,96,100,USING
m_1935,163706,69,17.0,96,100,USING
m_1935,170121,69,17.0,96,100,USING
m_1936,335093,225,9.0,96,100,USING
m_1936,336984,225,9.0,96,100,USING
m_1936,360264,225,9.0,96,100,USING
m_1936,361905,225,9.0,96,100,USING
m_1938,238092,79,6.0,96,100,USING
m_1938,242769,79,6.0,96,100,USING
m_1940,252570,27,3.0,96,100,USING
m_1940,253877,27,3.0,96,100,USING
m_1940,302820,27,3.0,96,100,USING
m_1940,305367,27,3.0,96,100,USING
m_1941,162318,13,13.0,96,100,USING
m_1941,165889,13,13.0,96,100,USING
m_1941,168793,13,13.0,96,100,USING
m_1941,173095,13,13.0,96,100,USING
m_1941,231990,13,13.0,96,100,USING
m_1941,301089,13,13.0,96,100,USING
m_1941,305200,13,13.0,96,100,USING
m_1941,310258,13,13.0,96,100,USING
m_1941,312740,13,13.0,96,100,USING
m_1941,317537,13,13.0,96,100,USING
m_1941,396524,13,13.0,96,100,USING
m_1941,398223,13,13.0,96,100,USING
m_1941,402816,13,13.0,96,100,USING
m_1941,405094,13,13.0,96,100,USING
m_1943,134927,21,1.0,96,100,USING
m_1943,162834,21,1.0,96,100,USING
m_1943,168532,21,1.0,96,100,USING
m_1943,249470,21,1.0,96,100,USING
m_1943,250751,21,1.0,96,100,USING
m_1943,257788,21,1.0,96,100,USING
m_1943,315062,21,1.0,96,100,USING
m_1943,335093,21,1.0,96,100,USING
m_1943,338887,21,1.0,96,100,USING
m_1943,344788,21,1.0,96,100,USING
m_1944,260952,182,15.0,96,100,USING
m_1944,262433,182,15.0,96,100,USING
m_1947,253499,108,10.0,96,100,USING
m_1947,538304,108,10.0,96,100,USING
m_1947,547516,108,10.0,96,100,USING
m_1951,566967,255,9.0,96,100,USING
m_1951,572565,255,9.0,96,100,USING
m_1952,127320,156,6.0,96,100,USING
m_1952,135562,156,6.0,96,100,USING
m_1952,141035,156,6.0,96,100,USING
m_1952,162984,156,6.0,96,100,USING
m_1952,164328,156,6.0,96,100,USING
m_1953,292072,16,16.0,96,100,USING
m_1953,293854,16,16.0,96,100,USING
m_1953,361430,16,16.0,96,100,USING
m_1953,393161,16,16.0,96,100,USING
m_1953,400478,16,16.0,96,100,USING
m_1953,547613,16,16.0,96,100,USING
m_1953,550734,16,16.0,96,100,USING
m_1953,574173,16,16.0,96,100,USING
m_1953,584016,16,16.0,96,100,USING
m_1954,245987,196,10.0,96,100,USING
m_1954,249682,196,10.0,96,100,USING
m_1954,400737,196,10.0,96,100,USING
m_1954,404273,196,10.0,96,100,USING
m_1954,568565,196,10.0,96,100,USING
m_1954,595038,196,10.0,96,100,USING
m_1956,331409,63,5.0,96,100,USING
m_1956,340028,63,5.0,96,100,USING
m_1957,223658,30,10.0,96,100,USING
m_1957,225542,30,10.0,96,100,USING
m_1957,343574,30,10.0,96,100,USING
m_1957,344631,30,10.0,96,100,USING
m_1958,357596,162,,96,100,USING
m_1958,360245,162,8.0,96,100,USING
m_1959,348354,116,13.0,96,100,USING
m_1959,402544,116,13.0,96,100,USING
m_1959,447069,116,13.0,96,100,USING
m_196,348892,87,3.0,96,100,USING
m_196,355423,87,3.0,96,100,USING
m_196,386405,87,3.0,96,100,USING
m_196,573371,87,3.0,96,100,USING
m_196,574416,87,3.0,96,100,USING
m_1961,162862,20,20.0,96,100,USING
m_1961,166399,20,20.0,96,100,USING
m_1961,170668,20,20.0,96,100,USING
m_1961,216382,20,20.0,96,100,USING
m_1961,218931,20,20.0,96,100,USING
m_1961,231611,20,20.0,96,100,USING
m_1961,235267,20,20.0,96,100,USING
m_1961,237821,20,20.0,96,100,USING
m_1961,239804,20,20.0,96,100,USING
m_1961,310402,20,20.0,96,100,USING
m_1961,315084,20,20.0,96,100,USING
m_1961,321267,20,20.0,96,100,USING
m_1961,329383,20,20.0,96,100,USING
m_1961,332111,20,20.0,96,100,USING
m_1961,333854,20,20.0,96,100,USING
m_1962,347991,19,1.0,96,100,USING
m_1962,586148,19,1.0,96,100,USING
m_1964,572762,92,19.0,96,100,USING
m_1964,584128,92,19.0,96,100,USING
m_1965,569903,32,15.0,96,100,USING
m_1965,571764,32,15.0,96,100,USING
m_1965,577513,32,15.0,96,100,USING
m_1965,581417,32,15.0,96,100,USING
m_1965,586151,32,15.0,96,100,USING
m_1965,594986,32,15.0,96,100,USING
m_1965,598417,32,15.0,96,100,USING
m_1969,252542,58,14.0,96,100,USING
m_1969,253955,58,14.0,96,100,USING
m_197,302553,251,18.0,96,100,USING
m_197,304283,251,18.0,96,100,USING
m_1972,399168,19,19.0,96,100,USING
m_1972,566140,19,19.0,96,100,USING
m_1972,574459,19,19.0,96,100,USING
m_1974,213783,1,1.0,96,100,USING
m_1974,235727,1,1.0,96,100,USING
m_1974,260984,1,1.0,96,100,USING
m_1974,263598,1,1.0,96,100,USING
m_1976,238837,213,15.0,96,100,USING
m_1976,567385,213,15.0,96,100,USING
m_1976,575078,213,15.0,96,100,USING
m_1983,161765,192,8.0,96,100,USING
m_1983,168609,192,8.0,96,100,USING
m_1984,552340,51,13.0,96,100,USING
m_1984,558035,51,13.0,96,100,USING
m_1985,211896,242,5.0,96,100,USING
m_1985,216318,242,5.0,96,100,USING
m_1986,206632,8,8.0,96,100,USING
m_1986,210314,8,8.0,96,100,USING
m_1986,211965,8,8.0,96,100,USING
m_1986,223557,8,8.0,96,100,USING
m_1986,228620,8,8.0,96,100,USING
m_1986,302997,8,8.0,96,100,USING
m_1986,305895,8,8.0,96,100,USING
m_1987,599403,100,8.0,96,100,USING
m_1989,162978,20,20.0,96,100,USING
m_1989,164294,20,20.0,96,100,USING
m_1989,168877,20,20.0,96,100,USING
m_1989,214321,20,20.0,96,100,USING
m_1989,303248,20,20.0,96,100,USING
m_1989,304491,20,20.0,96,100,USING
m_1989,318488,20,20.0,96,100,USING
m_1989,320279,20,20.0,96,100,USING
m_199,325751,77,20.0,96,100,USING
m_199,327373,77,20.0,96,100,USING
m_199,535571,77,20.0,96,100,USING
m_199,548113,77,20.0,96,100,USING
m_1990,568572,225,19.0,96,100,USING
m_1990,585206,225,19.0,96,100,USING
m_1991,129539,31,5.0,96,100,USING
m_1991,137796,31,5.0,96,100,USING
m_1991,162691,31,5.0,96,100,USING
m_1991,165423,31,5.0,96,100,USING
m_1991,554129,31,5.0,96,100,USING
m_1991,557800,31,5.0,96,100,USING
m_1992,599926,269,14.0,96,100,USING
m_1994,573356,256,20.0,96,100,USING
m_1994,579081,256,20.0,96,100,USING
m_1996,163801,57,19.0,96,100,USING
m_1996,167279,57,19.0,96,100,USING
m_1996,228043,57,19.0,96,100,USING
m_1996,229470,57,19.0,96,100,USING
m_1996,232522,57,19.0,96,100,USING
m_1996,302400,57,19.0,96,100,USING
m_1996,316914,57,19.0,96,100,USING
m_1996,321052,57,19.0,96,100,USING
m_1997,239835,181,5.0,96,100,USING
m_1997,244270,181,5.0,96,100,USING
m_1997,389916,181,5.0,96,100,USING
m_1997,391833,181,5.0,96,100,USING
m_1999,163323,92,19.0,96,100,USING
m_1999,165190,92,19.0,96,100,USING
m_2,235379,220,18.0,96,100,USING
m_2,238355,220,18.0,96,100,USING
m_20,126952,40,8.0,96,100,USING
m_20,135369,40,8.0,96,100,USING
m_20,162947,40,8.0,96,100,USING
m_2002,538455,60,14.0,96,100,USING
m_2002,548220,60,14.0,96,100,USING
m_2004,241479,5,5.0,96,100,USING
m_2005,331611,92,19.0,96,100,USING
m_2005,400441,92,19.0,96,100,USING
m_2005,539568,92,19.0,96,100,USING
m_2005,554179,92,19.0,96,100,USING
m_2007,158247,20,20.0,96,100,USING
m_2007,166473,20,20.0,96,100,USING
m_2007,339172,20,20.0,96,100,USING
m_2007,343150,20,20.0,96,100,USING
m_2008,596427,91,18.0,96,100,USING
m_2009,241440,194,9.0,96,100,USING
m_201,126105,222,8.0,96,100,USING
m_2010,569511,28,4.0,96,100,USING
m_2010,576267,28,4.0,96,100,USING
m_2012,212280,216,16.0,96,100,USING
m_2012,261099,216,16.0,96,100,USING
m_2012,570031,216,16.0,96,100,USING
m_2012,579648,216,16.0,96,100,USING
m_2013,564886,61,15.0,96,100,USING
m_2013,569658,61,15.0,96,100,USING
m_2014,212230,284,9.0,96,100,USING
m_2014,216053,284,9.0,96,100,USING
m_2014,238812,284,9.0,96,100,USING
m_2014,262616,284,9.0,96,100,USING
m_2014,568547,284,9.0,96,100,USING
m_2014,575065,284,9.0,96,100,USING
m_2015,245970,282,8.0,96,100,USING
m_2015,249664,282,8.0,96,100,USING
m_2016,152521,7,7.0,96,100,USING
m_2016,155389,7,7.0,96,100,USING
m_2016,199249,7,7.0,96,100,USING
m_2016,563533,7,7.0,96,100,USING
m_2016,573462,7,7.0,96,100,USING
m_2017,235173,7,7.0,96,100,USING
m_2017,241839,7,7.0,96,100,USING
m_2018,542575,55,13.0,96,100,USING
m_2018,548317,55,13.0,96,100,USING
m_2019,343575,23,3.0,96,100,USING
m_202,284933,253,19.0,96,100,USING
m_202,338226,253,19.0,96,100,USING
m_202,376583,253,19.0,96,100,USING
m_2020,347215,26,3.0,96,100,USING
m_2020,375750,26,3.0,96,100,USING
m_2020,376905,26,3.0,96,100,USING
m_2021,126265,25,3.0,96,100,USING
m_2021,134927,25,3.0,96,100,USING
m_2021,139656,25,3.0,96,100,USING
m_2021,162834,25,3.0,96,100,USING
m_2021,168532,25,3.0,96,100,USING
m_2021,194937,25,3.0,96,100,USING
m_2021,197253,25,3.0,96,100,USING
m_2023,292626,69,17.0,96,100,USING
m_2023,293928,69,17.0,96,100,USING
m_2023,555400,69,17.0,96,100,USING
m_2023,558326,69,17.0,96,100,USING
m_2023,567675,69,17.0,96,100,USING
m_2024,213826,83,10.0,96,100,USING
m_2024,215799,83,10.0,96,100,USING
m_2024,261024,83,10.0,96,100,USING
m_2024,265577,83,10.0,96,100,USING
m_2024,568483,83,10.0,96,100,USING
m_2024,573385,83,10.0,96,100,USING
m_2026,507913,180,4.0,96,100,USING
m_2026,513309,180,4.0,96,100,USING
m_2026,573112,180,4.0,96,100,USING
m_2026,577555,180,4.0,96,100,USING
m_2027,594963,36,6.0,96,100,USING
m_2028,285782,52,12.0,96,100,USING
m_2028,341123,52,12.0,96,100,USING
m_2028,351817,52,12.0,96,100,USING
m_2028,399056,52,12.0,96,100,USING
m_2028,583998,52,12.0,96,100,USING
m_2028,585693,52,12.0,96,100,USING
m_203,340190,17,17.0,96,100,USING
m_203,346955,17,17.0,96,100,USING
m_203,568446,17,17.0,96,100,USING
m_203,579400,17,17.0,96,100,USING
m_2032,249673,219,17.0,96,100,USING
m_2032,264847,219,17.0,96,100,USING
m_2032,269018,219,17.0,96,100,USING
m_2035,587974,60,14.0,96,100,USING
m_2035,590950,60,14.0,96,100,USING
m_2036,538403,54,12.0,96,100,USING
m_2036,551120,54,12.0,96,100,USING
m_2039,387447,30,10.0,96,100,USING
m_2039,393881,30,10.0,96,100,USING
m_2039,401473,30,10.0,96,100,USING
m_204,125590,27,3.0,96,100,USING
m_204,130313,27,3.0,96,100,USING
m_204,162784,27,3.0,96,100,USING
m_204,308960,27,3.0,96,100,USING
m_204,322861,27,3.0,96,100,USING
m_204,335035,27,3.0,96,100,USING
m_2040,224267,36,6.0,96,100,USING
m_2040,225995,36,6.0,96,100,USING
m_2041,566216,54,16.0,96,100,USING
m_2041,574487,54,16.0,96,100,USING
m_2042,248740,1,1.0,96,100,USING
m_2042,350975,1,1.0,96,100,USING
m_2042,356641,1,1.0,96,100,USING
m_2042,358393,1,1.0,96,100,USING
m_2042,365285,1,1.0,96,100,USING
m_2042,389386,1,1.0,96,100,USING
m_2045,357345,77,10.0,96,100,USING
m_2045,385935,77,10.0,96,100,USING
m_2045,536642,77,10.0,96,100,USING
m_2045,553530,77,10.0,96,100,USING
m_2046,346306,29,9.0,96,100,USING
m_2046,376612,29,9.0,96,100,USING
m_2047,347328,89,4.0,96,100,USING
m_2047,446009,89,4.0,96,100,USING
m_2047,479639,89,4.0,96,100,USING
m_2047,497140,89,4.0,96,100,USING
m_2047,538094,89,4.0,96,100,USING
m_2047,550959,89,4.0,96,100,USING
m_2047,590965,89,4.0,96,100,USING
m_2047,594000,89,4.0,96,100,USING
m_2048,324975,3,3.0,96,100,USING
m_2049,569903,221,18.0,96,100,USING
m_2049,571766,221,18.0,96,100,USING
m_2049,577515,221,18.0,96,100,USING
m_2049,580948,221,18.0,96,100,USING
m_2049,584448,221,18.0,96,100,USING
m_2049,586155,221,18.0,96,100,USING
m_2049,595473,221,18.0,96,100,USING
m_2049,598114,221,18.0,96,100,USING
m_2049,599968,221,18.0,96,100,USING
m_205,566679,64,6.0,96,100,USING
m_205,574734,64,6.0,96,100,USING
m_2051,393991,168,10.0,96,100,USING
m_2051,395942,168,10.0,96,100,USING
m_2053,302647,68,17.0,96,100,USING
m_2053,304596,68,17.0,96,100,USING
m_2053,368387,68,17.0,96,100,USING
m_2053,553985,68,17.0,96,100,USING
m_2053,559214,68,17.0,96,100,USING
m_2059,568279,50,12.0,96,100,USING
m_2059,575781,50,12.0,96,100,USING
m_206,143783,56,13.0,96,100,USING
m_206,145865,56,13.0,96,100,USING
m_206,223937,56,13.0,96,100,USING
m_206,225883,56,13.0,96,100,USING
m_2060,367160,50,12.0,96,100,USING
m_2060,369157,50,12.0,96,100,USING
m_2060,397154,50,12.0,96,100,USING
m_2060,398822,50,12.0,96,100,USING
m_2060,407940,50,12.0,96,100,USING
m_2060,409674,50,12.0,96,100,USING
m_2062,145513,36,6.0,96,100,USING
m_2062,148738,36,6.0,96,100,USING
m_2062,343532,36,6.0,96,100,USING
m_2062,345831,36,6.0,96,100,USING
m_2065,166764,190,8.0,96,100,USING
m_2065,168257,190,8.0,96,100,USING
m_2066,566433,54,16.0,96,100,USING
m_2066,571444,54,16.0,96,100,USING
m_2067,318411,292,3.0,96,100,USING
m_2069,400282,21,1.0,96,100,USING
m_2069,401684,21,1.0,96,100,USING
m_207,367104,93,20.0,96,100,USING
m_207,369106,93,20.0,96,100,USING
m_2072,542427,61,3.0,96,100,USING
m_2072,550730,61,3.0,96,100,USING
m_2074,453528,93,20.0,96,100,USING
m_2074,455469,93,20.0,96,100,USING
m_2075,133497,34,6.0,96,100,USING
m_2075,163255,34,6.0,96,100,USING
m_2078,233068,267,13.0,96,100,USING
m_2078,239775,267,13.0,96,100,USING
m_2079,161290,9,9.0,96,100,USING
m_2079,165946,9,9.0,96,100,USING
m_2079,253798,9,9.0,96,100,USING
m_2079,572682,9,9.0,96,100,USING
m_2079,580656,9,9.0,96,100,USING
m_208,454363,151,5.0,96,100,USING
m_208,456341,151,5.0,96,100,USING
m_2080,157892,24,4.0,96,100,USING
m_2080,162293,24,4.0,96,100,USING
m_2080,164130,24,4.0,96,100,USING
m_2080,324955,24,4.0,96,100,USING
m_2080,326537,24,4.0,96,100,USING
m_2080,368872,24,4.0,96,100,USING
m_2080,370451,24,4.0,96,100,USING
m_2080,568487,24,4.0,96,100,USING
m_2080,586209,24,4.0,96,100,USING
m_2082,314955,68,17.0,96,100,USING
m_2082,317140,68,17.0,96,100,USING
m_2082,340776,68,17.0,96,100,USING
m_2082,400581,68,17.0,96,100,USING
m_2082,401961,68,17.0,96,100,USING
m_2082,435990,68,17.0,96,100,USING
m_2084,319555,186,6.0,96,100,USING
m_2084,322391,186,6.0,96,100,USING
m_2086,206189,248,17.0,96,100,USING
m_2086,597885,248,17.0,96,100,USING
m_2088,218946,79,1.0,96,100,USING
m_2088,324811,79,1.0,96,100,USING
m_2089,338710,16,16.0,96,100,USING
m_2089,340251,16,16.0,96,100,USING
m_2089,347130,16,16.0,96,100,USING
m_2089,348546,16,16.0,96,100,USING
m_2089,357578,16,,96,100,USING
m_2089,360098,16,16.0,96,100,USING
m_209,126566,14,14.0,96,100,USING
m_209,135095,14,14.0,96,100,USING
m_209,162881,14,14.0,96,100,USING
m_209,163987,14,14.0,96,100,USING
m_209,335160,14,14.0,96,100,USING
m_209,337085,14,14.0,96,100,USING
m_209,342950,14,14.0,96,100,USING
m_2095,266945,235,3.0,96,100,USING
m_2095,270627,235,3.0,96,100,USING
m_2097,157849,12,12.0,96,100,USING
m_2097,165820,12,12.0,96,100,USING
m_2097,340192,12,12.0,96,100,USING
m_2097,343710,12,12.0,96,100,USING
m_2097,496594,12,12.0,96,100,USING
m_2098,572895,254,9.0,96,100,USING
m_2098,580855,254,9.0,96,100,USING
m_2099,397773,25,5.0,96,100,USING
m_2099,399469,25,5.0,96,100,USING
m_210,264381,101,8.0,96,100,USING
m_210,281848,101,8.0,96,100,USING
m_210,285074,101,8.0,96,100,USING
m_210,342828,101,8.0,96,100,USING
m_210,346778,101,8.0,96,100,USING
m_210,567787,101,8.0,96,100,USING
m_210,572928,101,8.0,96,100,USING
m_210,584669,101,8.0,96,100,USING
m_210,587003,101,8.0,96,100,USING
m_2101,569903,17,17.0,96,100,USING
m_2101,571769,17,17.0,96,100,USING
m_2101,577516,17,17.0,96,100,USING
m_2101,580655,17,17.0,96,100,USING
m_2101,584374,17,17.0,96,100,USING
m_2101,594842,17,17.0,96,100,USING
m_2102,568207,225,19.0,96,100,USING
m_2102,575885,225,19.0,96,100,USING
m_2103,131787,53,15.0,96,100,USING
m_2103,447887,53,15.0,96,100,USING
m_2103,557104,53,15.0,96,100,USING
m_2103,595131,53,15.0,96,100,USING
m_2104,161308,229,1.0,96,100,USING
m_2104,164224,229,1.0,96,100,USING
m_2105,152515,49,11.0,96,100,USING
m_2105,347209,49,11.0,96,100,USING
m_2106,177169,56,3.0,96,100,USING
m_2106,180499,56,3.0,96,100,USING
m_2106,318097,56,3.0,96,100,USING
m_2106,320020,56,3.0,96,100,USING
m_2108,335019,225,9.0,96,100,USING
m_2108,342642,225,9.0,96,100,USING
m_2108,344549,225,9.0,96,100,USING
m_2108,389570,225,9.0,96,100,USING
m_2108,400540,225,9.0,96,100,USING
m_2108,403625,225,9.0,96,100,USING
m_2108,551042,225,9.0,96,100,USING
m_2108,554911,225,9.0,96,100,USING
m_2109,539787,118,14.0,96,100,USING
m_2109,549290,118,14.0,96,100,USING
m_2109,598029,118,14.0,96,100,USING
m_2110,447887,241,5.0,96,100,USING
m_2110,539564,241,5.0,96,100,USING
m_2110,547220,241,5.0,96,100,USING
m_2110,557110,241,5.0,96,100,USING
m_2111,350385,193,19.0,96,100,USING
m_2111,435739,193,19.0,96,100,USING
m_2111,444412,193,19.0,96,100,USING
m_2114,568519,164,9.0,96,100,USING
m_2114,581037,164,9.0,96,100,USING
m_2116,121275,274,16.0,96,100,USING
m_2118,336190,53,15.0,96,100,USING
m_212,213527,247,7.0,96,100,USING
m_212,217430,247,7.0,96,100,USING
m_212,260735,247,7.0,96,100,USING
m_212,263524,247,7.0,96,100,USING
m_212,572996,247,7.0,96,100,USING
m_212,580885,247,7.0,96,100,USING
m_2120,598454,169,11.0,96,100,USING
m_2122,339165,81,1.0,96,100,USING
m_2122,341130,81,1.0,96,100,USING
m_2126,340190,6,6.0,96,100,USING
m_2126,343714,6,6.0,96,100,USING
m_213,348173,51,13.0,96,100,USING
m_213,435569,51,13.0,96,100,USING
m_213,599271,51,13.0,96,100,USING
m_2131,230942,8,8.0,96,100,USING
m_2131,563543,8,8.0,96,100,USING
m_2131,573481,8,8.0,96,100,USING
m_2131,575015,8,8.0,96,100,USING
m_2132,162733,93,20.0,96,100,USING
m_2132,338473,93,20.0,96,100,USING
m_2132,342482,93,20.0,96,100,USING
m_2133,242291,232,2.0,96,100,USING
m_2133,443314,232,2.0,96,100,USING
m_2133,445375,232,2.0,96,100,USING
m_2135,357340,63,5.0,96,100,USING
m_2135,385933,63,5.0,96,100,USING
m_2135,449716,63,5.0,96,100,USING
m_2135,559120,63,5.0,96,100,USING
m_2137,343714,74,19.0,96,100,USING
m_2139,238262,145,13.0,96,100,USING
m_214,213543,260,1.0,96,100,USING
m_214,215355,260,1.0,96,100,USING
m_214,260752,260,1.0,96,100,USING
m_214,265297,260,1.0,96,100,USING
m_214,591950,260,1.0,96,100,USING
m_214,595410,260,1.0,96,100,USING
m_2140,338893,232,2.0,96,100,USING
m_2141,244292,233,2.0,96,100,USING
m_2141,250877,233,2.0,96,100,USING
m_2141,598492,233,2.0,96,100,USING
m_2142,569724,194,19.0,96,100,USING
m_2142,582799,194,19.0,96,100,USING
m_2143,127088,120,14.0,96,100,USING
m_2143,135117,120,14.0,96,100,USING
m_2143,162292,120,14.0,96,100,USING
m_2143,168680,120,14.0,96,100,USING
m_2144,213859,2,2.0,96,100,USING
m_2144,215926,2,2.0,96,100,USING
m_2145,536389,105,9.0,96,100,USING
m_2145,547187,105,9.0,96,100,USING
m_2146,165153,226,10.0,96,100,USING
m_2148,534824,2,2.0,96,100,USING
m_2148,547355,2,2.0,96,100,USING
m_2148,569608,2,2.0,96,100,USING
m_2148,572950,2,2.0,96,100,USING
m_215,126538,71,18.0,96,100,USING
m_215,135103,71,18.0,96,100,USING
m_215,162891,71,18.0,96,100,USING
m_215,170681,71,18.0,96,100,USING
m_2150,229452,49,11.0,96,100,USING
m_2150,234778,49,11.0,96,100,USING
m_2151,338417,133,19.0,96,100,USING
m_2151,340444,133,19.0,96,100,USING
m_2151,344295,133,19.0,96,100,USING
m_2152,571311,57,19.0,96,100,USING
m_2152,576614,57,19.0,96,100,USING
m_2153,318491,228,20.0,96,100,USING
m_2153,570335,228,20.0,96,100,USING
m_2153,584601,228,20.0,96,100,USING
m_2154,129726,105,9.0,96,100,USING
m_2154,133847,105,9.0,96,100,USING
m_2154,162711,105,9.0,96,100,USING
m_2154,168393,105,9.0,96,100,USING
m_2154,340436,105,9.0,96,100,USING
m_2154,344284,105,9.0,96,100,USING
m_2154,397144,105,9.0,96,100,USING
m_2156,578601,93,20.0,96,100,USING
m_2156,583912,93,20.0,96,100,USING
m_2159,127218,66,16.0,96,100,USING
m_2159,135507,66,16.0,96,100,USING
m_2159,141015,66,16.0,96,100,USING
m_2159,162971,66,16.0,96,100,USING
m_216,339198,166,10.0,96,100,USING
m_216,341142,166,10.0,96,100,USING
m_216,589519,166,10.0,96,100,USING
m_2162,158914,88,15.0,96,100,USING
m_2162,336161,88,15.0,96,100,USING
m_2162,340030,88,15.0,96,100,USING
m_2164,321393,252,8.0,96,100,USING
m_2164,323307,252,8.0,96,100,USING
m_2164,537055,252,8.0,96,100,USING
m_2164,553906,252,8.0,96,100,USING
m_2164,566653,252,8.0,96,100,USING
m_2164,574721,252,8.0,96,100,USING
m_2165,127286,55,13.0,96,100,USING
m_2165,135242,55,13.0,96,100,USING
m_2165,165883,55,13.0,96,100,USING
m_2165,539960,55,13.0,96,100,USING
m_2165,547644,55,13.0,96,100,USING
m_2165,569930,55,13.0,96,100,USING
m_2165,583102,55,13.0,96,100,USING
m_2168,348452,67,17.0,96,100,USING
m_2168,351968,67,17.0,96,100,USING
m_2168,404493,67,17.0,96,100,USING
m_2168,445886,67,17.0,96,100,USING
m_2169,572891,192,18.0,96,100,USING
m_2169,584663,192,18.0,96,100,USING
m_217,567192,181,5.0,96,100,USING
m_217,583072,181,5.0,96,100,USING
m_2170,157659,86,13.0,96,100,USING
m_2170,160844,86,13.0,96,100,USING
m_2170,337415,86,13.0,96,100,USING
m_2170,343524,86,13.0,96,100,USING
m_2171,163361,115,13.0,96,100,USING
m_2173,238297,249,17.0,96,100,USING
m_2173,302569,249,17.0,96,100,USING
m_2173,304304,249,17.0,96,100,USING
m_2173,572899,249,17.0,96,100,USING
m_2173,586052,249,17.0,96,100,USING
m_2173,599877,249,17.0,96,100,USING
m_2176,595837,51,13.0,96,100,USING
m_2177,126467,20,1.0,96,100,USING
m_2177,134676,20,1.0,96,100,USING
m_2177,162232,20,1.0,96,100,USING
m_2177,168357,20,1.0,96,100,USING
m_218,572745,247,7.0,96,100,USING
m_218,580760,247,7.0,96,100,USING
m_2181,556111,106,10.0,96,100,USING
m_2181,563603,106,10.0,96,100,USING
m_2181,567333,106,10.0,96,100,USING
m_2184,145841,4,4.0,96,100,USING
m_2184,149135,4,4.0,96,100,USING
m_2186,394106,19,19.0,96,100,USING
m_2186,396412,19,19.0,96,100,USING
m_2186,576467,19,19.0,96,100,USING
m_2187,348544,21,1.0,96,100,USING
m_2187,384606,21,1.0,96,100,USING
m_2189,338315,81,8.0,96,100,USING
m_2189,340371,81,8.0,96,100,USING
m_2189,346270,81,8.0,96,100,USING
m_2192,126598,77,20.0,96,100,USING
m_2192,135152,77,20.0,96,100,USING
m_2192,162908,77,20.0,96,100,USING
m_2192,346910,77,20.0,96,100,USING
m_2192,348681,77,20.0,96,100,USING
m_2196,568293,24,4.0,96,100,USING
m_2196,575786,24,4.0,96,100,USING
m_2197,319913,180,4.0,96,100,USING
m_2198,573145,37,7.0,96,100,USING
m_2198,577614,37,7.0,96,100,USING
m_22,596184,107,20.0,96,100,USING
m_220,348364,54,16.0,96,100,USING
m_220,435611,54,16.0,96,100,USING
m_2202,348373,54,16.0,96,100,USING
m_2202,435625,54,16.0,96,100,USING
m_2203,129716,134,19.0,96,100,USING
m_2203,131922,134,19.0,96,100,USING
m_2203,162708,134,19.0,96,100,USING
m_2203,171496,134,19.0,96,100,USING
m_2203,325635,134,19.0,96,100,USING
m_2203,360041,134,19.0,96,100,USING
m_2203,367135,134,19.0,96,100,USING
m_2203,369137,134,19.0,96,100,USING
m_2204,564850,206,13.0,96,100,USING
m_2204,572978,206,13.0,96,100,USING
m_2205,325755,78,10.0,96,100,USING
m_2205,331460,78,10.0,96,100,USING
m_2205,357345,78,10.0,96,100,USING
m_2205,385934,78,10.0,96,100,USING
m_2205,449717,78,10.0,96,100,USING
m_2205,559120,78,10.0,96,100,USING
m_2207,252247,86,13.0,96,100,USING
m_2207,331575,86,13.0,96,100,USING
m_2207,571281,86,13.0,96,100,USING
m_2207,586837,86,13.0,96,100,USING
m_221,357433,176,,96,100,USING
m_221,359624,176,13.0,96,100,USING
m_221,537176,176,13.0,96,100,USING
m_221,541660,176,13.0,96,100,USING
m_221,543568,176,13.0,96,100,USING
m_221,547435,176,13.0,96,100,USING
m_221,555862,176,13.0,96,100,USING
m_221,563014,176,13.0,96,100,USING
m_2210,338672,82,2.0,96,100,USING
m_2210,340681,82,2.0,96,100,USING
m_2210,344589,82,2.0,96,100,USING
m_2210,572716,82,2.0,96,100,USING
m_2210,575648,82,2.0,96,100,USING
m_2211,157848,16,16.0,96,100,USING
m_2211,162246,16,16.0,96,100,USING
m_2211,338514,16,16.0,96,100,USING
m_2211,342269,16,16.0,96,100,USING
m_2215,571414,26,6.0,96,100,USING
m_2215,576648,26,6.0,96,100,USING
m_2216,568458,166,10.0,96,100,USING
m_2216,574409,166,10.0,96,100,USING
m_2217,595790,91,18.0,96,100,USING
